age,rating,weather_cond,traffic,vehicle_cond,vehicle_type,multiple_orders,festival,city_type,city_name,month,weekend,ordered_hour,distance_km,delivery_time
22.0,4.7,fog,high,0,motorcycle,0.0,no,metropolitian,bang,3,0,14.0,6.21,26
33.0,4.9,sandstorms,jam,0,motorcycle,1.0,yes,metropolitian,coimb,3,1,22.0,17.14,48
34.0,3.8,stormy,medium,2,electric_scooter,1.0,no,urban,sur,3,1,18.0,19.76,35
36.0,4.1,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,knp,2,1,19.0,8.95,38
26.0,4.3,cloudy,jam,2,scooter,0.0,no,metropolitian,bhp,2,0,20.0,17.3,34
34.0,4.6,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,deh,2,0,21.0,20.56,45
29.0,4.9,cloudy,low,0,motorcycle,1.0,no,metropolitian,indo,3,0,23.0,19.66,23
36.0,4.6,windy,high,2,motorcycle,1.0,no,metropolitian,aurg,2,0,11.0,3.05,25
21.0,4.7,sunny,low,0,motorcycle,1.0,no,metropolitian,bang,3,1,23.0,4.66,18
22.0,4.6,fog,low,2,scooter,1.0,no,metropolitian,chen,3,0,10.0,1.55,10
20.0,4.7,sandstorms,low,2,electric_scooter,1.0,no,urban,mum,4,0,23.0,19.89,16
25.0,4.7,cloudy,low,2,motorcycle,1.0,no,metropolitian,indo,3,0,0.0,4.54,14
29.0,4.9,cloudy,jam,0,motorcycle,1.0,no,metropolitian,chen,3,0,21.0,4.66,23
35.0,4.6,cloudy,low,0,motorcycle,1.0,no,metropolitian,indo,3,1,9.0,3.03,28
32.0,4.6,stormy,low,2,motorcycle,0.0,no,urban,mum,3,0,23.0,4.59,20
31.0,3.7,windy,jam,1,motorcycle,0.0,no,metropolitian,bang,3,0,21.0,17.08,32
24.0,4.9,cloudy,jam,0,motorcycle,1.0,no,metropolitian,jap,3,0,21.0,11.91,46
26.0,4.9,windy,medium,1,motorcycle,1.0,no,metropolitian,kol,2,0,18.0,7.57,24
26.0,4.7,sunny,medium,1,scooter,0.0,no,metropolitian,pune,3,0,17.0,10.72,15
22.0,4.9,stormy,jam,1,scooter,1.0,no,urban,hyd,3,1,20.0,13.83,16
37.0,4.7,cloudy,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,10.0,3.11,25
38.0,4.0,cloudy,low,0,motorcycle,2.0,no,metropolitian,deh,2,0,22.0,17.3,42
29.0,4.8,sandstorms,jam,2,scooter,1.0,no,urban,indo,4,0,20.0,10.59,23
32.0,4.8,sunny,medium,0,motorcycle,1.0,no,metropolitian,hyd,4,0,16.0,6.15,27
31.0,4.7,sunny,low,2,scooter,0.0,no,metropolitian,coimb,4,1,8.0,1.56,15
20.0,4.9,fog,jam,1,scooter,1.0,no,metropolitian,chen,4,0,20.0,17.07,42
30.0,4.2,fog,jam,2,scooter,1.0,no,urban,mys,3,1,19.0,10.88,38
35.0,4.2,sunny,jam,1,scooter,0.0,no,metropolitian,ludh,2,0,20.0,16.11,31
32.0,5.0,fog,low,2,motorcycle,0.0,no,metropolitian,coimb,3,0,9.0,3.12,19
37.0,4.2,stormy,jam,2,scooter,0.0,no,urban,agr,2,0,19.0,10.42,39
37.0,4.0,stormy,medium,2,scooter,1.0,no,metropolitian,bhp,2,0,17.0,9.06,31
22.0,4.6,stormy,medium,1,scooter,1.0,no,metropolitian,pune,4,0,17.0,10.72,28
36.0,4.3,windy,low,0,motorcycle,0.0,no,metropolitian,sur,3,0,9.0,1.52,23
30.0,4.6,fog,medium,1,scooter,1.0,no,metropolitian,hyd,4,1,18.0,9.22,16
37.0,4.2,windy,jam,0,motorcycle,2.0,no,semi-urban,bang,3,0,20.0,12.42,52
28.0,4.6,stormy,medium,0,motorcycle,1.0,no,metropolitian,coimb,3,0,18.0,9.35,28
25.0,4.2,cloudy,jam,2,motorcycle,1.0,no,urban,mum,3,0,21.0,7.65,31
23.0,4.8,stormy,jam,1,scooter,0.0,no,metropolitian,coimb,3,0,20.0,7.79,13
21.0,4.7,stormy,high,1,motorcycle,1.0,no,metropolitian,koc,2,1,14.0,6.24,23
23.0,4.8,windy,low,2,electric_scooter,1.0,no,urban,mum,3,0,22.0,13.77,11
32.0,4.5,sandstorms,jam,2,scooter,1.0,no,metropolitian,coimb,3,1,21.0,20.25,33
28.0,4.9,windy,medium,1,motorcycle,1.0,no,metropolitian,chen,3,0,18.0,9.31,21
38.0,4.6,cloudy,medium,0,motorcycle,1.0,no,metropolitian,pune,3,0,17.0,9.19,27
21.0,4.8,stormy,low,1,motorcycle,1.0,no,metropolitian,pune,3,0,10.0,3.06,17
34.0,4.8,fog,high,2,electric_scooter,1.0,no,metropolitian,chen,3,0,11.0,3.11,29
39.0,4.7,fog,jam,0,motorcycle,3.0,yes,metropolitian,coimb,3,0,20.0,17.14,54
35.0,5.0,stormy,low,2,motorcycle,1.0,no,metropolitian,jap,3,0,8.0,2.98,25
35.0,4.7,stormy,low,1,scooter,1.0,no,metropolitian,sur,3,0,23.0,19.76,17
21.0,4.8,stormy,jam,0,motorcycle,1.0,no,metropolitian,indo,4,0,20.0,4.54,27
36.0,4.6,stormy,jam,0,motorcycle,1.0,no,metropolitian,sur,3,0,20.0,4.56,37
23.0,4.7,stormy,low,1,motorcycle,1.0,no,metropolitian,sur,3,0,8.0,3.04,15
29.0,4.8,windy,low,1,scooter,0.0,no,urban,sur,4,0,22.0,19.76,12
34.0,4.4,fog,low,0,motorcycle,1.0,no,metropolitian,kol,2,1,22.0,10.59,40
27.0,4.8,windy,low,1,motorcycle,0.0,no,metropolitian,hyd,3,0,23.0,12.29,12
32.0,4.8,windy,low,2,motorcycle,1.0,no,metropolitian,hyd,3,0,22.0,9.22,26
35.0,4.6,fog,jam,0,motorcycle,1.0,yes,urban,bang,3,0,20.0,13.97,41
35.0,4.5,fog,medium,2,electric_scooter,1.0,no,urban,hyd,3,0,16.0,6.15,19
38.0,4.5,stormy,jam,2,scooter,1.0,no,urban,chen,4,0,21.0,12.42,38
26.0,5.0,windy,jam,0,motorcycle,1.0,no,urban,jap,3,0,21.0,13.41,26
37.0,4.6,stormy,medium,0,motorcycle,2.0,no,metropolitian,hyd,3,1,18.0,13.83,45
36.0,4.9,cloudy,low,2,scooter,0.0,no,urban,agr,2,1,22.0,9.44,18
21.0,4.8,sunny,low,0,motorcycle,0.0,no,urban,chen,3,1,23.0,9.31,12
32.0,4.8,windy,medium,1,motorcycle,1.0,no,metropolitian,ranchi,3,0,17.0,4.53,30
33.0,4.7,fog,low,2,motorcycle,1.0,no,metropolitian,jap,4,0,23.0,10.43,26
39.0,4.4,windy,low,0,motorcycle,0.0,no,metropolitian,pune,3,0,23.0,7.66,23
39.0,4.1,cloudy,jam,1,motorcycle,2.0,no,metropolitian,deh,2,0,21.0,20.44,39
29.0,4.7,stormy,medium,0,motorcycle,1.0,no,urban,mum,3,0,15.0,6.12,29
27.0,4.7,sunny,low,1,scooter,0.0,no,metropolitian,mum,3,0,22.0,4.59,17
38.0,4.9,sandstorms,jam,2,scooter,2.0,no,metropolitian,bhp,2,0,21.0,4.53,34
21.0,5.0,windy,low,2,scooter,0.0,no,urban,alh,2,0,23.0,7.86,16
37.0,4.8,sandstorms,low,1,scooter,1.0,no,metropolitian,chen,3,0,23.0,13.97,21
39.0,4.3,stormy,jam,0,motorcycle,1.0,no,metropolitian,pune,3,0,21.0,7.66,37
23.0,5.0,cloudy,low,0,motorcycle,1.0,no,urban,pune,3,0,0.0,19.92,20
31.0,4.9,cloudy,jam,0,motorcycle,3.0,no,semi-urban,hyd,3,0,20.0,13.83,53
35.0,4.9,cloudy,low,2,scooter,0.0,no,metropolitian,deh,2,0,23.0,8.81,15
38.0,4.7,cloudy,jam,1,scooter,1.0,no,metropolitian,vad,3,0,19.0,7.57,26
27.0,4.7,stormy,high,1,scooter,1.0,no,urban,chen,3,0,11.0,1.55,19
23.0,4.9,cloudy,jam,0,motorcycle,1.0,no,metropolitian,chen,3,0,21.0,4.66,25
32.0,4.3,cloudy,jam,1,scooter,0.0,no,metropolitian,jap,3,0,20.0,8.94,33
36.0,4.8,cloudy,low,1,scooter,0.0,no,urban,jap,3,1,9.0,1.49,18
24.0,4.3,sandstorms,low,0,motorcycle,0.0,no,metropolitian,koc,2,0,8.0,1.56,15
31.0,4.6,cloudy,low,1,scooter,1.0,no,urban,hyd,3,0,23.0,7.68,18
24.0,4.5,stormy,low,1,scooter,0.0,no,metropolitian,pune,3,0,9.0,1.53,15
22.0,4.9,windy,jam,2,scooter,0.0,no,metropolitian,sur,3,1,20.0,7.6,10
32.0,4.7,sunny,low,0,motorcycle,1.0,no,metropolitian,chen,4,0,22.0,13.97,20
30.0,5.0,sandstorms,jam,1,scooter,1.0,no,metropolitian,mys,4,0,20.0,9.33,30
29.0,4.2,stormy,low,0,motorcycle,1.0,no,metropolitian,vad,3,0,23.0,4.54,26
33.0,4.1,windy,high,2,scooter,1.0,no,urban,bang,3,0,13.0,6.21,34
25.0,5.0,stormy,jam,2,electric_scooter,1.0,no,urban,jap,3,0,20.0,13.41,18
23.0,4.7,fog,low,1,scooter,0.0,no,urban,pune,4,0,10.0,1.53,17
21.0,4.6,sunny,jam,1,scooter,1.0,no,metropolitian,hyd,3,0,21.0,10.76,21
20.0,4.5,fog,low,0,motorcycle,1.0,no,urban,mum,3,1,9.0,3.06,23
36.0,4.9,stormy,high,2,electric_scooter,0.0,no,metropolitian,ranchi,3,0,11.0,3.02,25
32.0,4.8,windy,jam,2,motorcycle,1.0,no,metropolitian,indo,3,1,21.0,7.56,28
21.0,4.7,sunny,jam,2,scooter,1.0,no,metropolitian,chen,3,0,21.0,17.08,12
31.0,4.8,fog,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,0,21.0,9.22,32
34.0,4.7,stormy,low,0,motorcycle,0.0,no,metropolitian,vad,3,1,23.0,12.12,29
26.0,4.4,stormy,jam,0,motorcycle,1.0,no,metropolitian,aurg,2,0,20.0,12.21,34
39.0,4.6,windy,low,0,motorcycle,1.0,no,metropolitian,mum,4,1,22.0,13.77,26
30.0,4.8,cloudy,medium,2,electric_scooter,0.0,no,metropolitian,ranchi,3,0,18.0,9.06,17
32.0,4.6,fog,jam,0,motorcycle,1.0,yes,metropolitian,bang,3,0,19.0,12.42,43
23.0,5.0,windy,low,2,electric_scooter,0.0,no,urban,vad,3,0,23.0,10.6,12
29.0,4.6,sandstorms,high,0,motorcycle,1.0,no,metropolitian,agr,2,0,14.0,5.95,22
38.0,5.0,fog,medium,2,scooter,1.0,no,metropolitian,ludh,2,0,18.0,16.12,37
30.0,4.8,fog,high,0,motorcycle,1.0,no,urban,chen,3,0,12.0,6.21,28
37.0,5.0,fog,high,1,scooter,1.0,no,metropolitian,sur,3,0,11.0,1.52,33
24.0,4.7,sandstorms,jam,2,motorcycle,1.0,no,metropolitian,bang,3,1,21.0,7.76,23
38.0,4.8,cloudy,jam,0,motorcycle,0.0,no,metropolitian,mum,3,0,20.0,9.18,27
25.0,4.6,windy,jam,1,scooter,1.0,no,metropolitian,coimb,3,0,19.0,17.14,25
26.0,4.8,sandstorms,jam,2,motorcycle,1.0,no,metropolitian,hyd,3,1,21.0,7.68,21
37.0,4.6,sunny,jam,2,scooter,1.0,no,urban,mys,4,0,20.0,13.99,22
34.0,3.5,sunny,jam,2,scooter,1.0,no,metropolitian,indo,3,1,20.0,10.59,31
28.0,4.9,cloudy,low,2,scooter,1.0,no,metropolitian,pune,3,0,23.0,12.26,21
25.0,4.7,windy,low,2,motorcycle,1.0,no,urban,agr,2,0,8.0,1.49,17
36.0,4.5,fog,medium,2,motorcycle,1.0,no,metropolitian,hyd,3,0,18.0,7.68,16
33.0,4.6,windy,low,1,scooter,1.0,no,urban,mys,3,0,22.0,4.66,24
34.0,4.3,sandstorms,low,0,motorcycle,0.0,no,metropolitian,ludh,2,1,9.0,2.93,20
26.0,4.9,sandstorms,low,1,motorcycle,0.0,no,metropolitian,jap,3,0,9.0,1.49,14
39.0,4.3,windy,low,0,motorcycle,1.0,no,metropolitian,sur,3,0,0.0,9.12,22
29.0,4.1,fog,jam,1,scooter,1.0,no,urban,chen,3,0,20.0,13.97,42
23.0,4.6,fog,low,2,motorcycle,1.0,no,metropolitian,mys,3,1,23.0,17.1,22
27.0,4.9,stormy,medium,1,scooter,0.0,no,urban,chen,3,0,17.0,12.42,18
20.0,4.7,stormy,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,0,21.0,13.83,30
35.0,4.3,stormy,jam,2,scooter,0.0,no,metropolitian,mys,3,0,21.0,20.21,41
24.0,4.4,stormy,low,0,motorcycle,1.0,no,metropolitian,agr,2,0,23.0,4.72,23
35.0,4.2,sandstorms,medium,2,scooter,1.0,no,metropolitian,koc,2,0,16.0,6.24,31
34.0,4.1,windy,jam,1,scooter,1.0,no,metropolitian,mum,3,1,21.0,19.88,39
30.0,4.8,sunny,medium,2,electric_scooter,1.0,no,metropolitian,chen,3,1,18.0,7.76,23
30.0,5.0,sunny,jam,0,motorcycle,1.0,no,urban,vad,4,1,19.0,4.54,21
30.0,4.7,windy,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,23.0,12.44,24
34.0,4.7,fog,low,0,motorcycle,1.0,no,metropolitian,alh,2,0,23.0,19.47,35
34.0,4.1,windy,high,0,motorcycle,0.0,no,metropolitian,aurg,2,0,14.0,6.11,42
22.0,4.7,sandstorms,jam,0,motorcycle,0.0,no,metropolitian,ranchi,3,0,22.0,16.6,38
30.0,4.6,sunny,jam,1,motorcycle,1.0,no,metropolitian,sur,3,0,19.0,7.6,21
20.0,4.3,sandstorms,high,0,motorcycle,0.0,no,metropolitian,bang,3,0,12.0,3.11,31
25.0,4.9,stormy,medium,1,scooter,1.0,no,urban,hyd,3,0,18.0,12.29,19
20.0,4.6,sandstorms,jam,2,scooter,0.0,no,metropolitian,pune,3,1,19.0,4.6,16
32.0,4.0,stormy,jam,1,motorcycle,1.0,no,urban,ranchi,3,0,20.0,4.53,31
24.0,4.5,cloudy,low,2,scooter,0.0,no,metropolitian,koc,2,0,10.0,1.56,13
29.0,4.1,fog,high,2,motorcycle,1.0,no,metropolitian,mys,3,1,14.0,6.22,34
30.0,4.8,windy,medium,1,motorcycle,1.0,no,metropolitian,chen,3,0,16.0,6.21,27
30.0,4.6,cloudy,jam,2,scooter,0.0,no,metropolitian,goa,2,0,21.0,10.81,43
30.0,4.6,cloudy,jam,0,motorcycle,0.0,no,urban,jap,3,0,20.0,8.94,25
23.0,4.9,sandstorms,low,2,motorcycle,0.0,no,metropolitian,chen,3,1,23.0,4.66,16
28.0,4.9,sunny,jam,2,scooter,1.0,no,metropolitian,bang,3,0,19.0,13.97,20
20.0,5.0,sandstorms,medium,2,scooter,1.0,no,metropolitian,sur,3,0,16.0,6.08,21
20.0,4.7,cloudy,low,1,scooter,1.0,no,urban,jap,3,0,22.0,13.4,29
23.0,4.1,sandstorms,jam,0,motorcycle,2.0,no,metropolitian,mys,3,0,19.0,13.99,36
38.0,5.0,windy,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,22.0,13.97,24
32.0,4.8,fog,low,2,scooter,0.0,no,metropolitian,sur,3,0,23.0,9.12,15
30.0,4.7,fog,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,1,19.0,13.83,45
27.0,4.6,stormy,jam,1,motorcycle,1.0,no,metropolitian,chen,3,0,20.0,7.76,14
21.0,4.6,cloudy,jam,2,scooter,0.0,no,metropolitian,indo,4,0,20.0,10.59,33
28.0,4.7,cloudy,low,2,scooter,1.0,no,metropolitian,jap,3,0,22.0,11.92,27
37.0,3.7,sandstorms,jam,1,scooter,1.0,no,metropolitian,jap,3,0,21.0,19.36,37
24.0,4.8,cloudy,low,0,motorcycle,0.0,no,metropolitian,mys,4,1,22.0,9.33,22
33.0,4.9,windy,low,2,electric_scooter,1.0,no,urban,chen,3,0,22.0,10.87,28
27.0,5.0,cloudy,high,1,scooter,1.0,no,urban,ranchi,3,1,11.0,1.57,25
34.0,4.3,cloudy,jam,2,scooter,2.0,no,metropolitian,chen,3,0,19.0,4.66,39
39.0,4.4,sunny,jam,1,scooter,0.0,no,metropolitian,jap,4,0,19.0,19.36,31
31.0,4.4,stormy,jam,1,motorcycle,1.0,no,metropolitian,pune,3,1,19.0,4.6,34
30.0,4.6,windy,jam,2,scooter,0.0,no,metropolitian,jap,3,0,21.0,7.45,26
25.0,4.7,sandstorms,jam,1,motorcycle,1.0,no,metropolitian,mum,3,0,21.0,10.71,17
23.0,5.0,windy,low,2,motorcycle,0.0,no,metropolitian,knp,2,1,23.0,20.89,16
24.0,4.9,windy,medium,0,motorcycle,1.0,no,metropolitian,jap,3,0,18.0,11.92,31
28.0,4.8,sunny,low,2,scooter,1.0,no,metropolitian,ludh,2,1,9.0,1.47,15
39.0,4.7,sunny,medium,2,scooter,1.0,no,metropolitian,ludh,2,0,15.0,5.86,21
27.0,4.8,stormy,low,1,scooter,1.0,no,metropolitian,knp,2,0,8.0,1.49,14
24.0,4.6,windy,low,1,scooter,1.0,no,urban,jap,3,0,8.0,1.49,16
25.0,4.8,stormy,medium,0,motorcycle,1.0,no,metropolitian,ludh,2,1,15.0,5.86,28
29.0,4.8,fog,low,2,motorcycle,1.0,no,metropolitian,knp,2,0,23.0,13.43,24
26.0,4.3,cloudy,jam,1,scooter,1.0,no,metropolitian,indo,3,0,20.0,19.66,36
39.0,4.9,stormy,medium,1,motorcycle,1.0,no,metropolitian,coimb,4,0,17.0,12.46,26
23.0,4.6,sandstorms,jam,1,motorcycle,1.0,no,metropolitian,hyd,3,0,21.0,16.9,27
26.0,4.5,sandstorms,jam,1,scooter,1.0,no,metropolitian,goa,2,0,21.0,9.26,26
31.0,4.6,windy,low,0,motorcycle,1.0,no,metropolitian,hyd,3,1,23.0,10.76,26
30.0,4.6,sandstorms,low,0,motorcycle,1.0,no,metropolitian,indo,4,1,0.0,13.61,25
30.0,3.9,cloudy,low,2,scooter,1.0,no,metropolitian,sur,3,0,23.0,12.16,37
32.0,4.9,stormy,low,2,scooter,1.0,no,metropolitian,deh,2,0,9.0,3.15,25
26.0,4.7,windy,medium,1,motorcycle,0.0,no,urban,knp,2,0,16.0,5.97,29
34.0,4.5,stormy,medium,2,scooter,1.0,no,urban,mys,3,0,18.0,13.99,36
37.0,4.9,stormy,high,2,scooter,1.0,no,metropolitian,sur,3,0,11.0,3.04,27
33.0,4.9,fog,low,2,motorcycle,0.0,no,urban,mys,3,0,9.0,1.55,16
36.0,4.9,stormy,low,1,scooter,1.0,no,metropolitian,goa,2,0,8.0,3.09,26
34.0,4.7,sandstorms,high,1,scooter,1.0,no,metropolitian,jap,3,0,11.0,2.98,26
38.0,4.2,sandstorms,jam,1,motorcycle,1.0,no,metropolitian,goa,2,1,21.0,7.72,31
36.0,4.2,stormy,jam,0,motorcycle,1.0,yes,urban,ranchi,3,0,19.0,4.53,43
34.0,4.6,stormy,low,1,scooter,1.0,no,urban,mum,3,0,8.0,3.06,22
20.0,4.5,cloudy,medium,0,motorcycle,1.0,no,urban,hyd,3,0,18.0,12.29,38
39.0,4.7,sandstorms,high,2,electric_scooter,1.0,no,metropolitian,sur,3,0,14.0,6.08,25
31.0,4.8,stormy,medium,2,electric_scooter,1.0,no,metropolitian,vad,4,0,17.0,10.6,21
29.0,4.3,windy,low,0,motorcycle,0.0,no,metropolitian,sur,3,0,10.0,1.52,22
22.0,4.9,sandstorms,high,2,scooter,0.0,no,urban,ranchi,3,0,12.0,3.02,20
34.0,5.0,sandstorms,low,0,motorcycle,1.0,no,metropolitian,pune,3,0,22.0,12.26,27
35.0,3.8,cloudy,low,2,scooter,2.0,no,metropolitian,goa,2,0,22.0,16.98,34
21.0,4.6,cloudy,high,0,motorcycle,1.0,no,metropolitian,indo,3,0,13.0,6.05,21
25.0,4.6,stormy,high,1,motorcycle,1.0,no,urban,vad,4,0,14.0,6.29,10
29.0,4.7,sandstorms,jam,1,motorcycle,1.0,no,urban,mys,3,0,21.0,7.77,26
34.0,4.7,cloudy,low,2,scooter,0.0,no,urban,jap,3,1,23.0,4.47,15
25.0,4.9,fog,medium,0,motorcycle,0.0,no,metropolitian,hyd,3,1,18.0,7.68,24
37.0,4.9,sunny,low,2,electric_scooter,1.0,no,metropolitian,sur,4,0,23.0,16.72,25
34.0,4.9,fog,low,2,scooter,1.0,no,metropolitian,chen,3,0,22.0,10.87,27
25.0,4.9,cloudy,jam,0,motorcycle,2.0,no,metropolitian,ranchi,3,0,19.0,11.01,38
39.0,4.8,fog,jam,0,motorcycle,1.0,no,metropolitian,sur,3,1,20.0,7.6,30
20.0,5.0,stormy,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,0,20.0,4.61,35
28.0,5.0,stormy,low,2,electric_scooter,1.0,no,urban,aurg,2,1,9.0,1.53,17
39.0,4.7,sunny,jam,0,motorcycle,1.0,no,urban,vad,3,0,20.0,4.72,20
36.0,4.4,cloudy,high,2,scooter,1.0,no,metropolitian,mys,3,1,12.0,6.22,39
37.0,4.9,stormy,low,2,motorcycle,0.0,no,metropolitian,mum,3,1,23.0,12.23,17
21.0,4.9,windy,jam,1,scooter,1.0,no,urban,mum,4,1,20.0,9.18,26
32.0,4.8,sunny,low,1,motorcycle,1.0,no,urban,ranchi,3,0,9.0,3.02,19
30.0,4.6,cloudy,medium,1,scooter,0.0,yes,metropolitian,coimb,3,1,17.0,17.14,44
26.0,4.9,stormy,high,2,scooter,1.0,no,urban,bang,3,1,13.0,6.21,25
24.0,4.7,sunny,jam,2,motorcycle,1.0,no,urban,mum,3,0,19.0,9.18,16
39.0,4.7,fog,low,2,motorcycle,1.0,no,urban,sur,3,0,10.0,1.52,19
24.0,4.9,sandstorms,low,1,motorcycle,1.0,no,metropolitian,bang,3,0,23.0,9.32,14
34.0,4.4,stormy,high,1,scooter,1.0,no,metropolitian,bhp,2,0,11.0,3.02,31
20.0,4.5,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,15.0,6.21,26
24.0,4.9,windy,medium,2,motorcycle,1.0,no,metropolitian,mys,3,1,18.0,12.44,29
20.0,4.5,stormy,high,2,electric_scooter,0.0,no,metropolitian,coimb,3,0,11.0,3.12,21
39.0,4.7,fog,jam,0,motorcycle,3.0,yes,metropolitian,mys,3,0,21.0,17.1,46
37.0,4.5,sandstorms,jam,2,motorcycle,1.0,no,metropolitian,indo,4,0,19.0,10.59,39
32.0,4.6,cloudy,jam,1,motorcycle,1.0,no,metropolitian,indo,3,1,21.0,13.61,38
35.0,5.0,fog,jam,0,motorcycle,1.0,no,metropolitian,mys,3,1,19.0,13.99,40
35.0,4.6,sandstorms,low,2,electric_scooter,1.0,no,metropolitian,bhp,2,0,23.0,16.61,29
23.0,4.4,sandstorms,low,0,motorcycle,1.0,no,urban,bang,3,1,8.0,1.55,26
31.0,5.0,cloudy,medium,1,scooter,1.0,yes,metropolitian,mum,3,0,17.0,13.77,40
21.0,4.8,fog,low,0,motorcycle,0.0,no,urban,bang,3,0,22.0,12.42,20
36.0,4.3,stormy,jam,1,motorcycle,1.0,no,urban,mum,3,0,21.0,10.71,31
29.0,4.7,sandstorms,medium,2,electric_scooter,1.0,no,metropolitian,indo,3,0,17.0,4.54,25
35.0,4.1,cloudy,jam,2,scooter,2.0,no,urban,vad,3,0,21.0,20.44,39
23.0,4.7,stormy,high,0,motorcycle,0.0,no,metropolitian,bang,3,0,14.0,6.21,19
21.0,5.0,cloudy,low,0,motorcycle,0.0,no,metropolitian,sur,3,0,8.0,3.04,19
37.0,4.6,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,deh,2,0,17.0,17.3,40
23.0,4.9,sunny,jam,2,electric_scooter,0.0,no,metropolitian,sur,3,0,19.0,9.12,13
27.0,4.2,stormy,high,0,motorcycle,1.0,no,metropolitian,hyd,3,0,11.0,1.54,36
33.0,4.1,stormy,high,0,motorcycle,1.0,no,metropolitian,mys,3,1,11.0,1.55,45
31.0,4.8,cloudy,low,2,scooter,1.0,no,urban,indo,3,0,23.0,13.61,25
20.0,4.9,sandstorms,medium,2,scooter,1.0,no,metropolitian,indo,4,0,17.0,9.08,25
26.0,4.7,windy,jam,0,motorcycle,0.0,no,metropolitian,ranchi,4,1,21.0,17.3,26
29.0,4.6,sandstorms,medium,2,scooter,0.0,no,metropolitian,chen,4,0,18.0,20.18,23
34.0,5.0,cloudy,medium,0,motorcycle,1.0,no,metropolitian,ludh,2,0,16.0,5.86,34
27.0,4.8,cloudy,medium,1,scooter,1.0,no,metropolitian,mys,3,1,16.0,6.22,14
36.0,4.5,cloudy,medium,0,motorcycle,2.0,no,metropolitian,ranchi,3,0,19.0,13.58,44
32.0,4.4,windy,low,0,motorcycle,0.0,no,metropolitian,bang,3,1,10.0,1.55,29
33.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,indo,3,1,9.0,1.51,21
24.0,4.9,cloudy,medium,0,motorcycle,0.0,no,metropolitian,sur,3,0,18.0,12.16,36
25.0,4.6,sunny,low,2,motorcycle,0.0,no,metropolitian,chen,3,0,22.0,12.42,27
29.0,4.5,cloudy,high,1,motorcycle,1.0,no,metropolitian,vad,3,0,11.0,1.51,29
26.0,5.0,fog,medium,0,motorcycle,0.0,no,urban,bang,3,0,19.0,4.66,21
39.0,4.8,stormy,medium,0,motorcycle,1.0,no,metropolitian,indo,3,0,18.0,4.54,39
25.0,4.6,fog,high,2,scooter,1.0,no,urban,pune,3,0,12.0,6.13,23
24.0,4.3,fog,medium,1,scooter,0.0,no,metropolitian,ranchi,3,0,18.0,10.56,34
23.0,4.8,windy,low,1,motorcycle,1.0,no,metropolitian,jap,3,0,22.0,13.41,13
35.0,4.8,cloudy,low,1,scooter,1.0,no,metropolitian,pune,3,0,23.0,19.91,29
24.0,4.6,windy,low,1,scooter,0.0,no,urban,vad,4,0,23.0,17.3,10
28.0,5.0,sandstorms,jam,2,scooter,1.0,no,metropolitian,ludh,2,0,20.0,20.51,24
22.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,hyd,3,0,18.0,12.29,23
22.0,4.9,windy,jam,0,motorcycle,1.0,no,metropolitian,bang,3,1,21.0,20.18,28
37.0,4.9,windy,high,2,motorcycle,1.0,no,metropolitian,pune,4,0,13.0,6.13,28
20.0,4.9,sunny,medium,2,motorcycle,0.0,no,urban,mys,3,1,18.0,13.99,13
22.0,4.6,windy,low,1,motorcycle,1.0,no,urban,vad,3,0,22.0,11.01,19
36.0,4.8,stormy,high,1,scooter,1.0,no,metropolitian,ranchi,3,0,11.0,3.02,28
38.0,4.5,stormy,low,1,scooter,1.0,no,metropolitian,knp,2,0,9.0,1.49,20
22.0,4.2,cloudy,high,2,motorcycle,1.0,no,metropolitian,hyd,3,0,12.0,6.15,33
38.0,4.8,stormy,low,1,scooter,1.0,no,metropolitian,vad,3,0,22.0,4.54,23
30.0,4.7,windy,jam,0,motorcycle,1.0,no,metropolitian,agr,2,1,19.0,4.46,30
37.0,4.6,sunny,jam,0,motorcycle,1.0,no,metropolitian,mum,4,0,21.0,13.77,25
25.0,4.0,windy,low,0,motorcycle,1.0,no,urban,vad,3,0,23.0,4.54,29
36.0,4.6,sunny,jam,1,scooter,1.0,no,metropolitian,jap,3,1,20.0,13.41,21
38.0,4.0,windy,jam,0,motorcycle,0.0,no,metropolitian,vad,3,1,20.0,12.58,41
22.0,4.9,stormy,low,2,motorcycle,0.0,no,metropolitian,indo,3,0,8.0,3.03,10
32.0,4.2,fog,jam,2,scooter,0.0,no,metropolitian,mum,3,0,20.0,9.18,33
30.0,4.8,fog,medium,1,motorcycle,0.0,no,metropolitian,indo,3,0,18.0,7.56,19
26.0,4.5,sunny,low,0,motorcycle,0.0,no,urban,coimb,3,1,9.0,3.12,14
